# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -34.705091 145.677690
> 20 298
2.52000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  1.055038e+01  3.299385e+00  1.545343e+00
2.52000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  3.536227e+01  2.686448e+01  1.545343e+00
2.52000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -1.619015e+01 -1.416154e+01  1.545343e+00
2.52000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  3.079344e+00  1.218371e+00  1.545343e+00
3.98000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  9.742775e+00  3.610781e+00  1.310415e+00
3.98000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  3.102961e+01  2.344177e+01  1.310415e+00
3.98000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -1.323471e+01 -1.169635e+01  1.310415e+00
3.98000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  2.345143e+00  1.817743e+00  1.310415e+00
6.40000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  8.550378e+00  3.368975e+00  1.078521e+00
6.40000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  2.572232e+01  2.048456e+01  1.078521e+00
6.40000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -1.051458e+01 -9.469043e+00  1.078521e+00
6.40000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  1.391107e+00  1.908904e+00  1.078521e+00
1.00000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  7.942175e+00  2.911003e+00  8.924405e-01
1.00000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  2.052606e+01  1.855527e+01  8.924405e-01
1.00000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -8.445179e+00 -7.825783e+00  8.924405e-01
1.00000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  6.854354e-01  1.754257e+00  8.924405e-01
1.58000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  7.263124e+00  2.813816e+00  7.193825e-01
1.58000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  1.527414e+01  1.625300e+01  7.193825e-01
1.58000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -6.717045e+00 -6.404743e+00  7.193825e-01
1.58000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  7.017563e-03  1.416933e+00  7.193825e-01
2.52000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  6.527549e+00  2.990477e+00  5.615685e-01
2.52000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  1.062775e+01  1.328633e+01  5.615685e-01
2.52000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -5.225851e+00 -5.259245e+00  5.615685e-01
2.52000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY -4.537464e-01  9.107950e-01  5.615685e-01
3.98000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  5.471716e+00  3.340962e+00  4.358033e-01
3.98000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  7.312226e+00  1.061231e+01  4.358033e-01
3.98000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -3.989654e+00 -4.339520e+00  4.358033e-01
3.98000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY -6.015297e-01  4.168138e-01  4.358033e-01
6.40000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  4.296804e+00  3.424368e+00  3.257597e-01
6.40000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  4.869928e+00  7.875048e+00  3.257597e-01
6.40000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -2.931102e+00 -3.524952e+00  3.257597e-01
6.40000e+02     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY -5.426619e-01  7.489058e-02  3.257597e-01
1.00000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  3.213527e+00  3.162019e+00  2.464028e-01
1.00000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  3.310111e+00  5.945690e+00  2.464028e-01
1.00000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -2.162039e+00 -2.839360e+00  2.464028e-01
1.00000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY -3.662235e-01 -1.076669e-01  2.464028e-01
1.58000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  2.290321e+00  2.621646e+00  1.817224e-01
1.58000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  2.202258e+00  4.372454e+00  1.817224e-01
1.58000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -1.553644e+00 -2.205889e+00  1.817224e-01
1.58000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY -1.770799e-01 -1.620180e-01  1.817224e-01
2.52000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  1.569508e+00  2.049176e+00  1.326996e-01
2.52000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  1.485218e+00  3.232209e+00  1.326996e-01
2.52000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -1.095114e+00 -1.649784e+00  1.326996e-01
2.52000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY -6.834174e-02 -1.628931e-01  1.326996e-01
3.98000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  1.061091e+00  1.619936e+00  9.695214e-02
3.98000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  9.998643e-01  2.329895e+00  9.695214e-02
3.98000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -7.997983e-01 -1.248808e+00  9.695214e-02
3.98000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY -2.594928e-02 -1.340543e-01  9.695214e-02
6.40000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  7.301962e-01  1.185042e+00  6.807517e-02
6.40000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  7.068705e-01  1.589285e+00  6.807517e-02
6.40000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -5.645145e-01 -9.039154e-01  6.807517e-02
6.40000e+03     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  1.266072e-02 -6.775039e-02  6.807517e-02
1.00000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  5.281690e-01  9.360994e-01  5.042818e-02
1.00000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  4.774456e-01  1.164665e+00  5.042818e-02
1.00000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -3.977744e-01 -7.034407e-01  5.042818e-02
1.00000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  1.989251e-02 -2.930099e-02  5.042818e-02
1.58000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  3.248953e-01  6.618970e-01  3.890529e-02
1.58000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  2.626566e-01  8.108175e-01  4.112623e-02
1.58000e+04     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -2.792960e-01 -5.234442e-01  3.555508e-02
